#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_an_skellig;An Skellig;An Skellig;An Skellig;;An Skellig;;;;;;;;;x
c_an_skellig_adj;An Skelligian;;An Skelliger;;;;;;;;;;;x
c_anchor;Anchor;Anchor;Anchor;;Anchor;;;;;;;;;x
c_anchor_adj;Anchorian;;anchorer;;;;;;;;;;;x
c_ansegis;Ansegis;Ansegis;Ansegis;;Ansegis;;;;;;;;;x
c_ansegis_adj;Ansegisian;;ansegiser;;;;;;;;;;;x
c_aparhant;Aparhant;Aparhant;Aparhant;;Aparhant;;;;;;;;;x
c_aparhant_adj;Aparhantian;;aparhanter;;;;;;;;;;;x
c_ard_carraigh;Ard Carraigh;Ard Carraigh;Ard Carraigh;;Ard Carraigh;;;;;;;;;x
c_ard_carraigh_adj;Ard Carraighian;;Ard Carraigher;;;;;;;;;;;x
c_ard_ghlais;Ard Ghlais;Ard Ghlais;Ard Ghlais;;Ard Ghlais;;;;;;;;;x
c_ard_ghlais_adj;Ard Ghlaisian;;Ard Ghlaiser;;;;;;;;;;;x
c_ard_gymraen;Ard Gymraen;Ard Gymraen;Ard Gymraen;;Ard Gymraen;;;;;;;;;x
c_ard_gymraen_adj;Ard Gymraenian;;Ard Gymraener;;;;;;;;;;;x
c_ard_kestrel;Ard Kestrel;Ard Kestrel;Ard Kestrel;;Ard Kestrel;;;;;;;;;x
c_ard_kestrel_adj;Ard Kestrelian;;Ard Kestreler;;;;;;;;;;;x
c_ardfinnan;Ardfinnan;Ardfinnan;Ardfinnan;;Ardfinnan;;;;;;;;;x
c_ardfinnan_adj;Ardfinnanian;;ardfinnaner;;;;;;;;;;;x
c_ardrahan;Ardrahan;Ardrahan;Ardrahan;;Ardrahan;;;;;;;;;x
c_ardrahan_adj;Ardrahanian;;ardrahaner;;;;;;;;;;;x
c_ardsbeg;Ardsbeg;Ardsbeg;Ardsbeg;;Ardsbeg;;;;;;;;;x
c_ardsbeg_adj;Ardsbegian;;ardsbeger;;;;;;;;;;;x
c_arfon;Arfon;Arfon;Arfon;;Arfon;;;;;;;;;x
c_arfon_adj;Arfonian;;arfoner;;;;;;;;;;;x
c_argoen;Argoen;Argoen;Argoen;;Argoen;;;;;;;;;x
c_argoen_adj;Argoenian;;argoener;;;;;;;;;;;x
c_arkaim;Arkaim;Arkaim;Arkaim;;Arkaim;;;;;;;;;x
c_arkaim_adj;Arkaimian;;arkaimer;;;;;;;;;;;x
c_armeria;Armeria;Armeria;Armeria;;Armeria;;;;;;;;;x
c_armeria_adj;Armerian;;armerer;;;;;;;;;;;x
c_arnau;Arnau;Arnau;Arnau;;Arnau;;;;;;;;;x
c_arnau_adj;Arnian;;arner;;;;;;;;;;;x
c_arndare;Arndare;Arndare;Arndare;;Arndare;;;;;;;;;x
c_arndare_adj;Arndarean;;arndarer;;;;;;;;;;;x
c_arnkell;Arnkell;Arnkell;Arnkell;;Arnkell;;;;;;;;;x
c_arnkell_adj;Arnkellian;;arnkeller;;;;;;;;;;;x
c_arranar;Arranar;Arranar;Arranar;;Arranar;;;;;;;;;x
c_arranar_adj;Arranarian;;arranarer;;;;;;;;;;;x
c_artiom;Artiom;Artiom;Artiom;;Artiom;;;;;;;;;x
c_artiom_adj;Artiomian;;artiomer;;;;;;;;;;;x
c_arvamas;Arvamas;Arvamas;Arvamas;;Arvamas;;;;;;;;;x
c_arvamas_adj;Arvamasian;;arvamaser;;;;;;;;;;;x
c_arvy;Arvy;Arvy;Arvy;;Arvy;;;;;;;;;x
c_arvy_adj;Arvian;;arver;;;;;;;;;;;x
c_arys;Arys;Arys;Arys;;Arys;;;;;;;;;x
c_arys_adj;Arysian;;aryser;;;;;;;;;;;x
c_asheberg;Asheberg;Asheberg;Asheberg;;Asheberg;;;;;;;;;x
c_asheberg_adj;Ashebergian;;asheberger;;;;;;;;;;;x
c_aspach;Aspach;Aspach;Aspach;;Aspach;;;;;;;;;x
c_aspach_adj;Aspachian;;aspacher;;;;;;;;;;;x
c_assengard;Assengard;Assengard;Assengard;;Assengard;;;;;;;;;x
c_assengard_adj;Assengardian;;assengarder;;;;;;;;;;;x
c_astunton;Astunton;Astunton;Astunton;;Astunton;;;;;;;;;x
c_astunton_adj;Astuntonian;;astuntoner;;;;;;;;;;;x
c_atak;Atak;Atak;Atak;;Atak;;;;;;;;;x
c_atak_adj;Atakian;;ataker;;;;;;;;;;;x
c_athenry;Athenry;Athenry;Athenry;;Athenry;;;;;;;;;x
c_athenry_adj;Athenrian;;athenrer;;;;;;;;;;;x
c_atostra;Atostra;Atostra;Atostra;;Atostra;;;;;;;;;x
c_atostra_adj;Atostran;;atostrer;;;;;;;;;;;x
c_attre;Attre;Attre;Attre;;Attre;;;;;;;;;x
c_attre_adj;Attrean;;attrer;;;;;;;;;;;x
c_audevert;Audevert;Audevert;Audevert;;Audevert;;;;;;;;;x
c_audevert_adj;Audevertian;;audeverter;;;;;;;;;;;x
c_aymo;Aymo;Aymo;Aymo;;Aymo;;;;;;;;;x
c_aymo_adj;Aymian;;aymer;;;;;;;;;;;x
c_azunere;Azunere;Azunere;Azunere;;Azunere;;;;;;;;;x
c_azunere_adj;Azunerean;;azunerer;;;;;;;;;;;x
c_azyam;Azyam;Azyam;Azyam;;Azyam;;;;;;;;;x
c_azyam_adj;Azyamian;;azyamer;;;;;;;;;;;x
c_bae_praxeda;Bae Praxeda;Bae Praxeda;Bae Praxeda;;Bae Praxeda;;;;;;;;;x
c_bae_praxeda_adj;Bae Praxedan;;Bae Praxeder;;;;;;;;;;;x
c_bagillt;Bagillt;Bagillt;Bagillt;;Bagillt;;;;;;;;;x
c_bagillt_adj;Bagilltian;;bagillter;;;;;;;;;;;x
c_baglend;Baglend;Baglend;Baglend;;Baglend;;;;;;;;;x
c_baglend_adj;Baglendian;;baglender;;;;;;;;;;;x
c_balagan;Balagan;Balagan;Balagan;;Balagan;;;;;;;;;x
c_balagan_adj;Balaganian;;balaganer;;;;;;;;;;;x
c_baltrus;Baltrus;Baltrus;Baltrus;;Baltrus;;;;;;;;;x
c_baltrus_adj;Baltrusian;;baltruser;;;;;;;;;;;x
c_ban_ard;Ban Ard;Ban Ard;Ban Ard;;Ban Ard;;;;;;;;;x
c_ban_ard_adj;Ban Ardian;;Ban Arder;;;;;;;;;;;x
c_ban_glean;Ban Glean;Ban Glean;Ban Glean;;Ban Glean;;;;;;;;;x
c_ban_glean_adj;Ban Gleanian;;Ban Gleaner;;;;;;;;;;;x
c_banwen;Banwen;Banwen;Banwen;;Banwen;;;;;;;;;x
c_banwen_adj;Banwenian;;banwener;;;;;;;;;;;x
c_barga;Barga;Barga;Barga;;Barga;;;;;;;;;x
c_barga_adj;Bargan;;barger;;;;;;;;;;;x
c_barienmurg;Barienmurg;Barienmurg;Barienmurg;;Barienmurg;;;;;;;;;x
c_barienmurg_adj;Barienmurgian;;barienmurger;;;;;;;;;;;x
c_barlest;Barlest;Barlest;Barlest;;Barlest;;;;;;;;;x
c_barlest_adj;Barlestian;;barlester;;;;;;;;;;;x
c_barstyc;Barstyc;Barstyc;Barstyc;;Barstyc;;;;;;;;;x
c_barstyc_adj;Barstycian;;barstycer;;;;;;;;;;;x
c_basingas;Basingas;Basingas;Basingas;;Basingas;;;;;;;;;x
c_basingas_adj;Basingasian;;basingaser;;;;;;;;;;;x
c_batavis;Batavis;Batavis;Batavis;;Batavis;;;;;;;;;x
c_batavis_adj;Batavisian;;bataviser;;;;;;;;;;;x
c_batria;Batria;Batria;Batria;;Batria;;;;;;;;;x
c_batria_adj;Batrian;;batrer;;;;;;;;;;;x
c_bavent;Bavent;Bavent;Bavent;;Bavent;;;;;;;;;x
c_bavent_adj;Baventian;;baventer;;;;;;;;;;;x
c_bayymbet;Bayymbet;Bayymbet;Bayymbet;;Bayymbet;;;;;;;;;x
c_bayymbet_adj;Bayymbetian;;bayymbeter;;;;;;;;;;;x
c_beauclair;Beauclair;Beauclair;Beauclair;;Beauclair;;;;;;;;;x
c_beauclair_adj;Beauclairian;;beauclairer;;;;;;;;;;;x
c_beddgelert;Beddgelert;Beddgelert;Beddgelert;;Beddgelert;;;;;;;;;x
c_beddgelert_adj;Beddgelertian;;beddgelerter;;;;;;;;;;;x
c_bedonia;Bedonia;Bedonia;Bedonia;;Bedonia;;;;;;;;;x
c_bedonia_adj;Bedonian;;bedoner;;;;;;;;;;;x
c_belhaven;Belhaven;Belhaven;Belhaven;;Belhaven;;;;;;;;;x
c_belhaven_adj;Belhavenian;;belhavener;;;;;;;;;;;x
c_beloozero;Beloozero;Beloozero;Beloozero;;Beloozero;;;;;;;;;x
c_beloozero_adj;Beloozerian;;beloozerer;;;;;;;;;;;x
c_belval;Belval;Belval;Belval;;Belval;;;;;;;;;x
c_belval_adj;Belvalian;;belvaler;;;;;;;;;;;x
c_belvard;Belvárd;Belvárd;Belvárd;;Belvárd;;;;;;;;;x
c_belvard_adj;Belvárdian;;belvárder;;;;;;;;;;;x
c_beornesleah;Beornesleah;Beornesleah;Beornesleah;;Beornesleah;;;;;;;;;x
c_beornesleah_adj;Beornesleahian;;beornesleaher;;;;;;;;;;;x
c_berg_aen_dal;Berg Aen Dal;Berg Aen Dal;Berg Aen Dal;;Berg Aen Dal;;;;;;;;;x
c_berg_aen_dal_adj;Berg Aen Dalian;;Berg Aen Daler;;;;;;;;;;;x
c_berjadalsa;Berjadalsá;Berjadalsá;Berjadalsá;;Berjadalsá;;;;;;;;;x
c_berjadalsa_adj;Berjadalsáian;;berjadalsáer;;;;;;;;;;;x
c_bhaile_thoir;Bhaile Thoir;Bhaile Thoir;Bhaile Thoir;;Bhaile Thoir;;;;;;;;;x
c_bhaile_thoir_adj;Bhaile Thoirian;;Bhaile Thoirer;;;;;;;;;;;x
c_biehudlna;Biehudlna;Biehudlna;Biehudlna;;Biehudlna;;;;;;;;;x
c_biehudlna_adj;Biehudlnan;;biehudlner;;;;;;;;;;;x
c_biercamp;Biercamp;Biercamp;Biercamp;;Biercamp;;;;;;;;;x
c_biercamp_adj;Biercampian;;biercamper;;;;;;;;;;;x
c_bilkbos;Bilkbos;Bilkbos;Bilkbos;;Bilkbos;;;;;;;;;x
c_bilkbos_adj;Bilkbosian;;bilkboser;;;;;;;;;;;x
c_birr;Birr;Birr;Birr;;Birr;;;;;;;;;x
c_birr_adj;Birrian;;birrer;;;;;;;;;;;x
c_blaenavon;Blaenavon;Blaenavon;Blaenavon;;Blaenavon;;;;;;;;;x
c_blaenavon_adj;Blaenavonian;;blaenavoner;;;;;;;;;;;x
c_blaviken;Blaviken;Blaviken;Blaviken;;Blaviken;;;;;;;;;x
c_blaviken_adj;Blavikenian;;blavikener;;;;;;;;;;;x
c_blestium;Blestium;Blestium;Blestium;;Blestium;;;;;;;;;x
c_blestium_adj;Blestiumian;;blestiumer;;;;;;;;;;;x
c_bodrog;Bodrog;Bodrog;Bodrog;;Bodrog;;;;;;;;;x
c_bodrog_adj;Bodrogian;;bodroger;;;;;;;;;;;x
c_bois;Bois;Bois;Bois;;Bois;;;;;;;;;x
c_bois_adj;Boisian;;boiser;;;;;;;;;;;x
c_boljeti;Boljeti;Boljeti;Boljeti;;Boljeti;;;;;;;;;x
c_boljeti_adj;Boljetian;;boljeter;;;;;;;;;;;x
c_boterwijk;Boterwijk;Boterwijk;Boterwijk;;Boterwijk;;;;;;;;;x
c_boterwijk_adj;Boterwijkian;;boterwijker;;;;;;;;;;;x
c_breffny;Breffny;Breffny;Breffny;;Breffny;;;;;;;;;x
c_breffny_adj;Breffnian;;breffner;;;;;;;;;;;x
c_bremervoord;Bremervoord;Bremervoord;Bremervoord;;Bremervoord;;;;;;;;;x
c_bremervoord_adj;Bremervoordian;;bremervoorder;;;;;;;;;;;x
c_breza;Breza;Breza;Breza;;Breza;;;;;;;;;x
c_breza_adj;Brezan;;brezer;;;;;;;;;;;x
c_broinne;Broinne;Broinne;Broinne;;Broinne;;;;;;;;;x
c_broinne_adj;Broinnean;;broinner;;;;;;;;;;;x
c_bronllys;Bronllys;Bronllys;Bronllys;;Bronllys;;;;;;;;;x
c_bronllys_adj;Bronllysian;;bronllyser;;;;;;;;;;;x
c_brugge;Brugge;Brugge;Brugge;;Brugge;;;;;;;;;x
c_brugge_adj;Bruggean;;brugger;;;;;;;;;;;x
c_buki;Buki;Buki;Buki;;Buki;;;;;;;;;x
c_buki_adj;Bukian;;buker;;;;;;;;;;;x
c_burenni;Burenni;Burenni;Burenni;;Burenni;;;;;;;;;x
c_burenni_adj;Burennian;;burenner;;;;;;;;;;;x
c_cadlock;Cadlock;Cadlock;Cadlock;;Cadlock;;;;;;;;;x
c_cadlock_adj;Cadlockian;;cadlocker;;;;;;;;;;;x
c_caed_dhu;Caed Dhu;Caed Dhu;Caed Dhu;;Caed Dhu;;;;;;;;;x
c_caed_dhu_adj;Caed Dhian;;Caed Dher;;;;;;;;;;;x
c_caed_myrkvid;Caed Myrkvid;Caed Myrkvid;Caed Myrkvid;;Caed Myrkvid;;;;;;;;;x
c_caed_myrkvid_adj;Caed Myrkvidian;;Caed Myrkvider;;;;;;;;;;;x
c_caelf;Caelf;Caelf;Caelf;;Caelf;;;;;;;;;x
c_caelf_adj;Caelfian;;caelfer;;;;;;;;;;;x
c_caelhaven;Cælhaven;Cælhaven;Cælhaven;;Cælhaven;;;;;;;;;x
c_caelhaven_adj;Cælhavenian;;cælhavener;;;;;;;;;;;x
c_caenn_treise;Caenn Treise;Caenn Treise;Caenn Treise;;Caenn Treise;;;;;;;;;x
c_caenn_treise_adj;Caenn Treisean;;Caenn Treiser;;;;;;;;;;;x
c_caiseal;Caiseal;Caiseal;Caiseal;;Caiseal;;;;;;;;;x
c_caiseal_adj;Caisealian;;caisealer;;;;;;;;;;;x
c_canten;Canten;Canten;Canten;;Canten;;;;;;;;;x
c_canten_adj;Cantenian;;cantener;;;;;;;;;;;x
c_caprae;Caprae;Caprae;Caprae;;Caprae;;;;;;;;;x
c_caprae_adj;Capraean;;caprer;;;;;;;;;;;x
c_caravista;Caravista;Caravista;Caravista;;Caravista;;;;;;;;;x
c_caravista_adj;Caravistan;;caravister;;;;;;;;;;;x
c_carbon;Carbon;Carbon;Carbon;;Carbon;;;;;;;;;x
c_carbon_adj;Carbonian;;carboner;;;;;;;;;;;x
c_carcano;Carcano;Carcano;Carcano;;Carcano;;;;;;;;;x
c_carcano_adj;Carcanian;;carcaner;;;;;;;;;;;x
c_carreras;Carreras;Carreras;Carreras;;Carreras;;;;;;;;;x
c_carreras_adj;Carrerasian;;carreraser;;;;;;;;;;;x
c_casnewydd;Casnewydd;Casnewydd;Casnewydd;;Casnewydd;;;;;;;;;x
c_casnewydd_adj;Casnewyddian;;casnewydder;;;;;;;;;;;x
c_casteberg;Casteberg;Casteberg;Casteberg;;Casteberg;;;;;;;;;x
c_casteberg_adj;Castebergian;;casteberger;;;;;;;;;;;x
c_castel_ravello;Castel Ravello;Castel Ravello;Castel Ravello;;Castel Ravello;;;;;;;;;x
c_castel_ravello_adj;Castel Ravellian;;Castel Raveller;;;;;;;;;;;x
c_casterfurt;Casterfurt;Casterfurt;Casterfurt;;Casterfurt;;;;;;;;;x
c_casterfurt_adj;Casterfurtian;;casterfurter;;;;;;;;;;;x
c_castronda;Castronda;Castronda;Castronda;;Castronda;;;;;;;;;x
c_castronda_adj;Castrondan;;castronder;;;;;;;;;;;x
c_caurel;Caurel;Caurel;Caurel;;Caurel;;;;;;;;;x
c_caurel_adj;Caurelian;;caureler;;;;;;;;;;;x
c_ceodre;Ceodre;Ceodre;Ceodre;;Ceodre;;;;;;;;;x
c_ceodre_adj;Ceodrean;;ceodrer;;;;;;;;;;;x
c_cervantesa;Cervantesa;Cervantesa;Cervantesa;;Cervantesa;;;;;;;;;x
c_cervantesa_adj;Cervantesan;;cervanteser;;;;;;;;;;;x
c_cerveteri;Cerveteri;Cerveteri;Cerveteri;;Cerveteri;;;;;;;;;x
c_cerveteri_adj;Cerveterian;;cerveterer;;;;;;;;;;;x
c_chynllo;Chynllo;Chynllo;Chynllo;;Chynllo;;;;;;;;;x
c_chynllo_adj;Chynllian;;chynller;;;;;;;;;;;x
c_cidaris;Cidaris;Cidaris;Cidaris;;Cidaris;;;;;;;;;x
c_cidaris_adj;Cidarisian;;cidariser;;;;;;;;;;;x
c_cintra;Cintra;Cintra;Cintra;;Cintra;;;;;;;;;x
c_cintra_adj;Cintran;;cintrer;;;;;;;;;;;x
c_ciosuecia;Ciosuecia;Ciosuecia;Ciosuecia;;Ciosuecia;;;;;;;;;x
c_ciosuecia_adj;Ciosuecian;;ciosuecer;;;;;;;;;;;x
c_claremont;Claremont;Claremont;Claremont;;Claremont;;;;;;;;;x
c_claremont_adj;Claremontian;;claremonter;;;;;;;;;;;x
c_cleves;Cleves;Cleves;Cleves;;Cleves;;;;;;;;;x
c_cleves_adj;Clevesian;;cleveser;;;;;;;;;;;x
c_climont;Climont;Climont;Climont;;Climont;;;;;;;;;x
c_climont_adj;Climontian;;climonter;;;;;;;;;;;x
c_clogher;Clogher;Clogher;Clogher;;Clogher;;;;;;;;;x
c_clogher_adj;Clogherian;;clogherer;;;;;;;;;;;x
c_coincallin;Coincallin;Coincallin;Coincallin;;Coincallin;;;;;;;;;x
c_coincallin_adj;Coincallinian;;coincalliner;;;;;;;;;;;x
c_col_serrai;Col Serrai;Col Serrai;Col Serrai;;Col Serrai;;;;;;;;;x
c_col_serrai_adj;Col Serrian;;Col Serrer;;;;;;;;;;;x
c_coldwater;Coldwater;Coldwater;Coldwater;;Coldwater;;;;;;;;;x
c_coldwater_adj;Coldwaterian;;coldwaterer;;;;;;;;;;;x
c_congreve;Congreve;Congreve;Congreve;;Congreve;;;;;;;;;x
c_congreve_adj;Congrevean;;congrever;;;;;;;;;;;x
c_corvaen;Corvaen;Corvaen;Corvaen;;Corvaen;;;;;;;;;x
c_corvaen_adj;Corvaenian;;corvaener;;;;;;;;;;;x
c_cottbus;Cottbus;Cottbus;Cottbus;;Cottbus;;;;;;;;;x
c_cottbus_adj;Cottbusian;;cottbuser;;;;;;;;;;;x
c_craag_an;Craag An;Craag An;Craag An;;Craag An;;;;;;;;;x
c_craag_an_adj;Craag Anian;;Craag Aner;;;;;;;;;;;x
c_craftamie;Craftamie;Craftamie;Craftamie;;Craftamie;;;;;;;;;x
c_craftamie_adj;Craftamiean;;craftamer;;;;;;;;;;;x
c_creigiau;Creigiau;Creigiau;Creigiau;;Creigiau;;;;;;;;;x
c_creigiau_adj;Creigian;;creiger;;;;;;;;;;;x
c_creigwely;Creigwely;Creigwely;Creigwely;;Creigwely;;;;;;;;;x
c_creigwely_adj;Creigwelian;;creigweler;;;;;;;;;;;x
c_creuxrenard;Creuxrenard;Creuxrenard;Creuxrenard;;Creuxrenard;;;;;;;;;x
c_creuxrenard_adj;Creuxrenardian;;creuxrenarder;;;;;;;;;;;x
c_creyden;Creyden;Creyden;Creyden;;Creyden;;;;;;;;;x
c_creyden_adj;Creydenian;;creydener;;;;;;;;;;;x
c_crinfrid;Crinfrid;Crinfrid;Crinfrid;;Crinfrid;;;;;;;;;x
c_crinfrid_adj;Crinfridian;;crinfrider;;;;;;;;;;;x
c_crychan;Crychan;Crychan;Crychan;;Crychan;;;;;;;;;x
c_crychan_adj;Crychanian;;crychaner;;;;;;;;;;;x
c_cubele;Cubele;Cubele;Cubele;;Cubele;;;;;;;;;x
c_cubele_adj;Cubelean;;cubeler;;;;;;;;;;;x
c_cyfarthfa;Cyfarthfa;Cyfarthfa;Cyfarthfa;;Cyfarthfa;;;;;;;;;x
c_cyfarthfa_adj;Cyfarthfan;;cyfarthfer;;;;;;;;;;;x
c_daerentamudha;Dærentamuða;Dærentamuða;Dærentamuða;;Dærentamuða;;;;;;;;;x
c_daerentamudha_adj;Dærentamuðan;;dærentamuðer;;;;;;;;;;;x
c_daevon;Daevon;Daevon;Daevon;;Daevon;;;;;;;;;x
c_daevon_adj;Daevonian;;daevoner;;;;;;;;;;;x
c_dalmand;Dalmand;Dalmand;Dalmand;;Dalmand;;;;;;;;;x
c_dalmand_adj;Dalmandian;;dalmander;;;;;;;;;;;x
c_dalserf;Dalserf;Dalserf;Dalserf;;Dalserf;;;;;;;;;x
c_dalserf_adj;Dalserfian;;dalserfer;;;;;;;;;;;x
c_dara_cogadh;Dara Cogadh;Dara Cogadh;Dara Cogadh;;Dara Cogadh;;;;;;;;;x
c_dara_cogadh_adj;Dara Cogadhian;;Dara Cogadher;;;;;;;;;;;x
c_darn_dyffra;Darn Dyffra;Darn Dyffra;Darn Dyffra;;Darn Dyffra;;;;;;;;;x
c_darn_dyffra_adj;Darn Dyffran;;Darn Dyffrer;;;;;;;;;;;x
c_darn_rowan;Darn Rowan;Darn Rowan;Darn Rowan;;Darn Rowan;;;;;;;;;x
c_darn_rowan_adj;Darn Rowanian;;Darn Rowaner;;;;;;;;;;;x
c_daud_otar;Daud-Otar;Daud-Otar;Daud-Otar;;Daud-Otar;;;;;;;;;x
c_daud_otar_adj;Daud-Otarian;;daud-otarer;;;;;;;;;;;x
c_denesle;Denesle;Denesle;Denesle;;Denesle;;;;;;;;;x
c_denesle_adj;Deneslean;;denesler;;;;;;;;;;;x
c_dermott;Dermott;Dermott;Dermott;;Dermott;;;;;;;;;x
c_dermott_adj;Dermottian;;dermotter;;;;;;;;;;;x
c_derwayn;Derwayn;Derwayn;Derwayn;;Derwayn;;;;;;;;;x
c_derwayn_adj;Derwaynian;;derwayner;;;;;;;;;;;x
c_deveys;Deveys;Deveys;Deveys;;Deveys;;;;;;;;;x
c_deveys_adj;Deveysian;;deveyser;;;;;;;;;;;x
c_dievetnik;Dievetnik;Dievetnik;Dievetnik;;Dievetnik;;;;;;;;;x
c_dievetnik_adj;Dievetnikian;;dievetniker;;;;;;;;;;;x
c_dilla;Dilla;Dilla;Dilla;;Dilla;;;;;;;;;x
c_dilla_adj;Dillan;;diller;;;;;;;;;;;x
c_dillingen;Dillingen;Dillingen;Dillingen;;Dillingen;;;;;;;;;x
c_dillingen_adj;Dillingenian;;dillingener;;;;;;;;;;;x
c_dinas_torres;Dinas Torres;Dinas Torres;Dinas Torres;;Dinas Torres;;;;;;;;;x
c_dinas_torres_adj;Dinas Torresian;;Dinas Torreser;;;;;;;;;;;x
c_dire_mire;Dire Mire;Dire Mire;Dire Mire;;Dire Mire;;;;;;;;;x
c_dire_mire_adj;Dire Mirean;;Dire Mirer;;;;;;;;;;;x
c_djevonis;Djevonis;Djevonis;Djevonis;;Djevonis;;;;;;;;;x
c_djevonis_adj;Djevonisian;;djevoniser;;;;;;;;;;;x
c_dofras;Dofras;Dofras;Dofras;;Dofras;;;;;;;;;x
c_dofras_adj;Dofrasian;;dofraser;;;;;;;;;;;x
c_dokkum;Dokkum;Dokkum;Dokkum;;Dokkum;;;;;;;;;x
c_dokkum_adj;Dokkumian;;dokkumer;;;;;;;;;;;x
c_dolpadarn;Dolpadarn;Dolpadarn;Dolpadarn;;Dolpadarn;;;;;;;;;x
c_dolpadarn_adj;Dolpadarnian;;dolpadarner;;;;;;;;;;;x
c_dorian;Dorian;Dorian;Dorian;;Dorian;;;;;;;;;x
c_dorian_adj;Dorianian;;dorianer;;;;;;;;;;;x
c_dorndal;Dorndal;Dorndal;Dorndal;;Dorndal;;;;;;;;;x
c_dorndal_adj;Dorndalian;;dorndaler;;;;;;;;;;;x
c_drachten;Drachten;Drachten;Drachten;;Drachten;;;;;;;;;x
c_drachten_adj;Drachtenian;;drachtener;;;;;;;;;;;x
c_drakenborg;Drakenborg;Drakenborg;Drakenborg;;Drakenborg;;;;;;;;;x
c_drakenborg_adj;Drakenborgian;;drakenborger;;;;;;;;;;;x
c_drieschot;Drieschot;Drieschot;Drieschot;;Drieschot;;;;;;;;;x
c_drieschot_adj;Drieschotian;;drieschoter;;;;;;;;;;;x
c_dronnin;Dronnin;Dronnin;Dronnin;;Dronnin;;;;;;;;;x
c_dronnin_adj;Dronninian;;dronniner;;;;;;;;;;;x
c_druigh;Druigh;Druigh;Druigh;;Druigh;;;;;;;;;x
c_druigh_adj;Druighian;;druigher;;;;;;;;;;;x
c_dryslwyn;Dryslwyn;Dryslwyn;Dryslwyn;;Dryslwyn;;;;;;;;;x
c_dryslwyn_adj;Dryslwynian;;dryslwyner;;;;;;;;;;;x
c_dudno;Dudno;Dudno;Dudno;;Dudno;;;;;;;;;x
c_dudno_adj;Dudnian;;dudner;;;;;;;;;;;x
c_duen_canell;Duen Canell;Duen Canell;Duen Canell;;Duen Canell;;;;;;;;;x
c_duen_canell_adj;Duen Canellian;;Duen Caneller;;;;;;;;;;;x
c_dun_dare;Dun Dare;Dun Dare;Dun Dare;;Dun Dare;;;;;;;;;x
c_dun_dare_adj;Dun Darean;;Dun Darer;;;;;;;;;;;x
c_dun_gleanainn;Dun Gleanainn;Dun Gleanainn;Dun Gleanainn;;Dun Gleanainn;;;;;;;;;x
