#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
count_title_ruler_consort_iranian;Wâli;Wâli;Wâli;;Valí;;;;;;;;;x
duke_title_ruler_consort_iranian;Emir;Émir;Emir;;Emir;;;;;;;;;x
king_title_ruler_consort_iranian;Sultan;Sultan;Sultan;;Sultán;;;;;;;;;x
emperor_title_ruler_consort_iranian;Shahanshah;Shahanshah;Shahanshah;;Rey de reyes;;;;;;;;;x
baron_title_ruler_consort_mongol;Taishi;Taishi;Taishi;;Taishi mongol;;;;;;;;;x
count_title_ruler_consort_mongol;Chief;Chef;Häuptling;;Mandatario;;;;;;;;;x
duke_title_ruler_consort_mongol;High Chief;Grand chef;Großhäuptling;;Alto mandatario;;;;;;;;;x
duke_title_ruler_consort_mongol_female;High Chief;Grand chef;Großhäuptling;;Alto mandatario;;;;;;;;;x
duke_title_ruler_consort_pagan_group;High Chief;Grand chef;Großhäuptling;;Alto mandatario;;;;;;;;;x
duke_title_ruler_consort_norse_pagan;Jarl;Jarl;Jarl;;Jarl;;;;;;;;;x
count_title_ruler_consort_pagan_group;Chief;Chef;Häuptling;;Mandatario;;;;;;;;;x
baron_title_ruler_consort_pagan_group;Hetman;Hetman;Hetman;;Hetman;;;;;;;;;x
baron_title_ruler_consort_norse_pagan;Lord;Seigneur;Fürst;;Señor;;;;;;;;;x
temple_emperor_christian;Emperor-Bishop;Empereur évêque;Kaiser-Bischof;;Emperador-obispo;;;;;;;;;x
meneth.204.desc;We've just won a kingdom in a Crusade. We could choose to keep the kingdom for ourselves or we could give it to someone else in our family. Deus vult!;;;;;;;;;;;;;x
meneth.204.a;I have won this rightfully, and my house shall rule until the end of days!;;;;;;;;;;;;;x
meneth.204.b;I have a son who is deserving of this title.;;;;;;;;;;;;;x
meneth.204.c;I have a brother who is deserving of this title.;;;;;;;;;;;;;x
meneth.204.d;I have a close relative who is deserving of this title.;;;;;;;;;;;;;x
meneth.204.e;I know a distant relative who is deserving of this title.;;;;;;;;;;;;;x
meneth.204.f;I know a worthy Crusader who would deserve this title.;;;;;;;;;;;;;x
meneth.204.g;You shouldn't be seeing this button; you're not a bot.;;;;;;;;;;;;;x
meneth.425.desc;With how far removed we are from William the Conqueror, the Norman Company no longer has any loyalty to us.;;;;;;;;;;;;;x
meneth.426.desc;With the Magyars settled in the Carpathian Basin, we can now move away from our enemies into their former territory.;;;;;;;;;;;;;x
meneth.400.b;I'd rather not;;;;;;;;;;;;;x
